Sample Id,Supertype,Neurotransmitter Type,Cluster,Class,Donor ID,Platform,Sex,Genotype,Subclass,Dissection Region
00700c3f-3e5c-486b-bdc9-e77e9750060d,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
affbeb06-da15-4a5e-847a-b008f4907336,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
e435a460-ba54-439e-bff7-3fe956400398,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
4c7447f2-1b0d-40a3-8762-f063bdab87f4,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
4bd742f7-3938-40a1-a860-66af7b08c8dc,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-355878,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
6974eaca-bc32-4cf6-afc8-7a98644f7eeb,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
6de75224-9e7d-41b9-a9b4-d06da3c374e1,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365617,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
503df349-89e9-4c4f-8eed-075cf1e931d9,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365617,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
d0a33e0f-7d87-4784-8ddf-d0c528a3123f,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
aee65a28-4b01-48b2-a040-b77bfe5fc939,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
03993015-4071-458a-bcab-0d3bf41cf699,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
bce9f5fc-6ff5-48e2-b8b9-688a10accaaa,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-446714,10Xv2,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,RSP
11a9848c-0e44-4578-9506-a200fcc10b34,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-557707,10Xv3,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
db1deae1-a0e1-41a2-a59c-f085996ff7dc,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-373822,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,RSP
c46cf43e-fc3a-4d00-bb3b-ac645e4d196c,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-557707,10Xv3,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
be6608c8-ccab-4908-8370-43487a5937aa,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
1b46e4bb-d468-4ab8-ae1b-8a1b17ffe010,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365616,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
53479165-c1aa-4588-b1b5-9e360a14609b,0092 L5 ET CTX Glut_3,Glut,0368 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-553682,10Xv3,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS-PTLp
71feccfb-51a5-438e-8c6b-923120a01b83,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
d01ff9a8-82f9-4b7b-a2ca-42b619650a90,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
263063f2-11e5-46a2-964e-0831daa78ca5,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
d9cc0b4c-40b3-4df6-b7a1-3f9ef2b47e26,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-355877,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
8afb69d5-e302-4cf0-a6a2-2cf585f94078,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
9f3a25b5-12ba-4203-b5af-cfed0957749a,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
f23cc177-94bf-4146-97dc-7eab04c55b15,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
b1451839-303c-4270-b737-2adf2a1bac41,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
1c7e92f7-b487-4a1b-99d6-f7e60adf489b,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365619,10Xv2,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
b2e44bb5-98cc-499a-98ab-310050685a53,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-355877,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
65370f19-c177-47e3-81af-9b61bd769ed7,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
9a7d6239-82d7-459b-9c0f-a1545a6665a1,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365619,10Xv2,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
2d76fbf0-0554-40f6-97ff-9126d8dcc11b,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-557707,10Xv3,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
5f88dd64-1653-4757-b7b0-e819523434a5,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-557707,10Xv3,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
56a09e8a-f088-4e4b-8d2c-a0fca0313805,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365617,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
b308a52c-a58a-4f36-bca9-21588b8fc31f,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-355877,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
bfc6612f-495f-42b0-8c59-06201a83440b,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365616,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
3ac4a481-dede-4ab7-80b8-13858133a8aa,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365619,10Xv2,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
78139e4a-4835-47db-b2bd-fa03ae007f0c,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
6d99e969-db4a-467f-97b4-9af79bda6c67,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-565823,10Xv3,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,AUD-TEa-PERI-ECT
ff9d3723-8621-42bc-a32e-b59023926bd7,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
69b9dd85-91a3-42f3-b9db-ccd54fd3ab1d,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
22c31621-9074-4fa0-bc81-282764baf1c9,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365617,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
937cbc28-c714-462e-9e92-f1ca4535372f,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
dcb25e67-cb33-4ede-b5db-4ab8d0a4dc95,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
8cbb919f-d257-4df0-8d67-10ee5dd1284a,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-557707,10Xv3,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
b839cdd3-0bad-446e-a3f3-f6b3357c3cd2,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
e82d8a76-e08f-454b-9beb-6fcb2e5047b9,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365619,10Xv2,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
a1e64b3f-ff97-432e-ad3c-9510936fcf7d,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
cba62ccd-3985-4c81-bfcf-b5c24e30d7db,0092 L5 ET CTX Glut_3,Glut,0368 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
16f9a6fb-eb61-48ae-a73d-ce1eb18350f0,0092 L5 ET CTX Glut_3,Glut,0368 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-553679,10Xv3,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS-PTLp
a5926de1-1163-4a2d-bb06-2d161d24ddf2,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
309af4a7-5fbf-48ea-a650-c9ec8a40abae,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
1bc971f6-2e79-4c1c-9347-2e8325f5c8bc,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
356a3dbd-3d57-4a45-9565-2c588ddcb1b0,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365619,10Xv2,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
670303b2-f3a3-4dc0-9355-6d7395c7bd94,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
f9b50da2-99aa-459d-a1cd-2307f793c2f7,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
72667ab4-a58b-4ea7-bd41-dc6d5142258c,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
f02e5fdf-de69-4eb2-82df-a0f08ad90750,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-446714,10Xv2,F,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,RSP
e4b5193a-26d4-431a-9646-f1ecb62735a1,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366292,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
6d4f7e92-c421-4f25-bb63-316d7192fc93,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366678,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
a00d97d4-9910-48c6-9d35-7e341222a499,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
30f3b4b6-abec-42f3-84cf-eb8e2421a53a,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-365617,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
785b8684-fdc8-4039-a20b-b96303861915,0092 L5 ET CTX Glut_3,Glut,0369 L5 ET CTX Glut_3,01 IT-ET Glut,Snap25-IRES2-Cre;Ai14-366676,10Xv2,M,Snap25-IRES2-Cre/wt;Ai14(RCL-tdT)/wt,022 L5 ET CTX Glut,VIS
